"name","sku","category","image_url","page_url"
"Cup Handle Square INCA Design Cast Antique Iron 95mm","01.087A.AI.95","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.087A.AI_.95-Cup-Handle-Square-Inca-95mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-square-inca-design-cast-antique-iron-95mm/"
"Cup Handle Square Lipped Rim Chrome on Brass 40 x 100mm","49.087F.CPB.105","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.087F.CPB_.105-Cup-Handle-Square-Lipped-CPB-40-x-105mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-square-lipped-rim-chrome-on-brass-40-x-100mm/"
"Cup Handle Square Lipped Rim Solid Brass 40 x 105mm","49.087F.SB.105","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.087F.SB_.105-Cup-Handle-Square-Lipped-Rim-Solid-Brass-40-x-105mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-square-lipped-rim-solid-brass-40-x-105mm/"
"Cup Handle Square Rear Fix BRAMLEY Brushed Nickel 40 x 108mm","A104.AL","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/A104.AL-Cup-Handle-Brushed-Nickel-40-x-108mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-square-design-rear-fix-bramley-chrome-40-x-230mm/"
"Cup Handle Square Rear Fix BRAMLEY Polished Brass 40x103mm","A132","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/10/A132-Cup-Handle-Square-Rear-Fix-BRAMLEY-Solid-Brass-40-x-180mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-square-des-rear-fix-bramley-polished-brass-40x108/"
"Cup Handle Square with Lipped Rim Ant Iron 50 x 105mm","03.087F.AI.105","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/03.087F.AI_.105-Cup-Handle-Square-Lipped-105mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-square-with-lipped-rim-ant-iron-50-x-105mm/"
"Cup Handle Standard ORNATE Design Cast Ant Iron TBD","70.087G.AI.96","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.087G.AI_.96-Cup-Handle-Ornate-Swirl-..jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-standard-ornate-design-cast-ant-iron-tbd/"
"Cup Handle Standard ORNATE Design Cast Black Wax 96mm","70.087G.ABW.96","Cup Handles, Cup Handles","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-standard-ornate-design-cast-black-wax-96mm/"
"Cup Handle Wide with nibs BELGRAVE Ant Iron 135mm","31.087N.AI.135","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2022/04/31.087N.AI_.135-Cup-Handle-Nibs-BELGRAVE-Ant-Iron-135mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-wide-with-nibs-belgrave-ant-iron-135mm/"
"Cup Handle Wide with nibs BELGRAVE Chrome Plate 135mm","31.087N.CPB.135","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/31.087N.CPB_.135-Cup-Handle-Chrome-135mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-wide-with-nibs-belgrave-chrome-plate-135mm/"
"Cup Handle with Label frame Dimple Lipped A/ Iron 80 x 100mm","01.088A.AI.100","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.088A.AI_.100-Cup-Handle-Lipped-80-x-100mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-with-label-frame-dimple-lipped-a-iron-80-x-100mm/"
"Cup Handle With Label Frame EASTLAKE Design Ant Iron 52mm","31.088E.AI.52","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/31.088E.AI_.52-Cup-Handle-Label-Frame-Eastlake-AI.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-with-label-frame-eastlake-design-ant-iron-52mm/"
"Cup Handle with Label Frame Pressed Antique Iron 3″ / 75mm","05.088P.AI.75","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/05.088.AI_.75-Label-Frame-Cup-Handle-Ant-Iron-75mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-with-label-frame-pressed-antique-iron-3-75mm/"
"Cup Handle with Label Frame Pressed Rust Finish 3″ / 75mm","05.088.RU.75","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/05.088.RU_.75-Label-Frame-Cup-Handle-Rust-75mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-handle-with-label-frame-pressed-rust-finish-3-75mm/"
"Cup Label Frame Tray Handle Cast Antique Iron 100mm / 4″","49.087T.AI.100","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.087T.AI_.100-Tray-Lifting-Cup-Handle-Ant-Iron-100mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-label-frame-tray-handle-cast-antique-iron-100mm-4/"
"Cup Pull Handle  J LITTLE & SON Antique Iron 4″ / 98mm","70.088J.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088J.AI_.098-Cup-Pull-Handle-J-LITTLE-SON-Antique-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-j-little-son-antique-iron-4-98mm/"
"Cup Pull Handle GNER Antique Iron 98mm","70.088G.AI.098","Pull Handles, Pull Handles, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088G.AI_.098-Cup-Handle-GNER-Ant-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/cup-pull-handle-gner-antique-iron-98mm/"
"Cup Pull Handle GWR Cast Antique Iron 4″ / 98mm","70.088W.AI.098","Cup Handles, Cup Handles, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.088W.AI_.098-Cup-Handle-GWR-Cast-Ant-Iron-100mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/cup-pull-handle-gwr-cast-antique-iron-4-98mm/"
"Cup Pull Handle J DUCKETT & SON Cast Ant Iron 98mm / 4″","70.088D.AI.98","Cup Handles, Cup Handles, Railway","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088D.AI_.98-Cup-Pull-Handle-J-DUCKETT-SON-Cast-Ant-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/railway/cup-pull-handle-j-duckett-son-cast-ant-iron-98mm-4/"
"Cup Pull Handle LNER Cast Antique Iron 98mm","70.088M.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088M.AI_.098-Cup-Pull-Handle-LNER-Cast-Antique-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-lner-cast-antique-iron-98mm/"
"Cup Pull Handle LONDON Cast Antique Iron 98mm","70.088L.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.088L.AI_.098-Cup-Handle-LONDON-Ant-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-london-antique-iron-98mm/"
"Cup Pull Handle LONDON UNDERGROUND Cast Antique Iron 98mm","70.088LU.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088LU.AI_.098-Cup-Pull-Handle-London-Underground-Antique-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-london-underground-antique-iron-98mm/"
"Cup Pull Handle PEAKY BLINDERS Antique Iron 98mm","70.088A.AI.PEAK","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.088A.AI_.PEAK-Cup-Handle-PEAKY-BLINDERS-.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-peaky-blinders-antique-iron-98mm/"
"Cup Pull Handle Plain Straight Side Antique Iron 4″ / 96mm","43.087C.AI.96","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/43.087C.AI_.96-Plain-Cup-Handle-Curved-Anti-Iron-96mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-plain-straight-side-antique-iron-4-96mm/"
"Cup Pull Handle ROYAL MAIL GPO Cast Antique Iron 98mm","70.088P.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088P.AI_.098-Cup-Handle-Royal-Mail-GPO.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-royal-mail-gpo-cast-antique-iron-98mm/"
"Cup Pull Handle STEPHENSON BLACK & CO Cast Ant Iron 98mm","70.088B.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088B.AI_.098-Cup-Handle-STEPHENSON-BLAKE-CO-Ant-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-stephenson-black-co-ant-iron-98mm/"
"Cup Pull Handle THE OLD PRINTING SHOP Antique Iron 98mm","70.088A.AI.098","Cup Handles, Cup Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.088A.AI_.098-Cup-Pull-Handle-The-Old-Printing-Shop-Antique-Iron-98mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cup-handles-furniture-fittings-architectural-ironmongery/cup-pull-handle-the-old-printing-shop-antique-iron-98mm/"
"Cupboard Catch Bolt Cast Ant Iron & Ceramic Knob 75mm / 3″","01.350J.AI.75","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.350J.AI_.75-Cupboard-Slide-Bolt-Ceramic-Top-75mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-catch-bolt-cast-ant-iron-ceramic-knob-75mm-3/"
"Cupboard Catch Oval Knob WITHAM  Cast Ant Iron 55mm","C108","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/10/C108-Cupboard-Catch-Cast-Ant-Iron-55mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/latches/cupboard-catch-oval-knob-witham-cast-ant-iron-55mm/"
"Cupboard Catch Round Knob EASTLAKE Cast Antique Iron 2″","C106.AL","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/C106.AL-Cupboard-Catch-Round-Knob-EASTLAKE-Cast-Antique-Iron-2.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-catch-round-knob-eastlake-cast-antique-iron-2/"
"Cupboard Catch Round Knob EASTLAKE Solid Brass","01.350D.SB.50","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/01.350D.SB_.50-Cupboard-Catch-Round-Knob-EASTLAKE-Solid-Brass.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/latches/cupboard-catch-round-knob-eastlake-solid-brass/"
"Cupboard Catch Round Knob EASTLAKE Solid Brass 2″","C104.AL","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.350D.SB_.50-Cupboard-Catch-Round-Knob-EASTLAKE-Solid-Brass-3.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-catch-round-knob-eastlake-solid-brass-2/"
"Cupboard Catch Tee Bar EASTLAKE Cast Antique Iron 2″","C107.AL","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/C107.AL-Cupboard-Catch-Tee-Bar-EASTLAKE-Cast-Antique-Iron-2.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-catch-tee-bar-eastlake-cast-antique-iron-2/"
"Cupboard Catch Tee Bar EASTLAKE Solid Brass 2″","C105.AL","Cabinet Latches, Latches","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-catch-tee-bar-eastlake-solid-brass-2/"
"Cupboard Catch Tee Knob EASTLAKE Solid Brass","01.350E.SB.50","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.350E.SB_.50-Cupboard-Tee-Catch-Eastlake-Solid-Brass.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/latches/cupboard-catch-tee-knob-eastlake-solid-brass/"
"Cupboard Door Catch Oval Knob Cast Ant Iron 50mm / 2″","01.350G.AI.50","Cabinet Knobs, Door Knobs, Industrial","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.350G.AI_.50-Cupboard-Latch-Cast-Iron.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/cupboard-door-catch-oval-knob-cast-antique-iron-50mm-2/"
"Cupboard Knob Domed MUSHROOM Chrome on Brass 32mm","70.086M.CPB.32","Cabinet Knobs, Door Knobs, Flora & Fauna, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086M.CPB_.32-Domed-Knob-Chrome-32mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/flora-fauna/domed-knob-chrome-on-brass-mushroom-32mm-just-handles/"
"Cupboard Knob screw & Plate Polished Brass Hollow 32mm Dia","49.086A.SB.32","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086A.SB_.32-Brass-Knob-screw-Hollow-32mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/cupboard-knob-screw-plate-polished-brass-hollow-32mm-dia/"
"Cupboard Knob screw & Plate Polished Brass Hollow 38mm Dia","49.086A.SB.38","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086A.SB_.38-Cupboard-Knob-screw-Plate-Brass-Hollow-38mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/cupboard-knob-screw-plate-polished-brass-hollow-38mm-dia/"
"Cupboard Latch & Hinge Set Retro FRIDGE style Ant Iron 140mm","1029WU","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/1029WU-Cupboard-Door-Latch-FRIDGE-Retro-Style-SS-140mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/latches/cupboard-latch-hinge-set-retro-fridge-style-ant-iron-140mm/"
"Cupboard Latch Handforged 7″ (HF14)","30.328.HF.180","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/30.328.HF_.180-Cupboard-Latch-Handforged-7-HF14.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-latch-handforged-7-hf14/"
"Cupboard Latch Handforged Ant Iron Screw on Keep 7″ (NPL)","49.328.HFA.180","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.328.HFA_.180-Door-Latch-Ant-Iron-180mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-latch-handforged-ant-iron-screw-on-keep-7-npl/"
"Cupboard Latch Handforged Ant Iron Screw on Keep 9″","49.328.HFA.230","Cabinet Latches, Latches","","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-latch-handforged-ant-iron-screw-on-keep-9/"
"Cupboard Latch Handforged Antique Iron 6″ (HF14)","30.328.HFA.147","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2021/09/30.328.HFA_.147-Cupboard-Latch-Handforged-Antique-Iron-150mm-1.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-latch-handforged-antique-iron-6-hf14/"
"Cupboard Latch Handforged Black Beeswax (Pickard)","31.328.HFB.200","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/31.328.HFB_.200-Cupboard-Door-Latch-Handforged-Black-Wax-Pickard-200mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/latches/cupboard-latch-handforged-black-beeswax-pickard/"
"Cupboard Latch Handforged Black Wax 6″ (HF14)","30.328.HF.147","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/30.328.HF_.147-Cupboard-Latch-150mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-latch-handforged-black-wax-6-hf14/"
"Cupboard Latch Penny End Handforged Black 5″","01.328.HF.125","Cabinet Latches, Latches, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.328.HF_.125-Cupboard-Latch-Beeswax.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/cupboard-latch-penny-end-handforged-black-5/"
"Cupboard Slide Bolt Antique Black Iron 80mm","01.352.HF.80","Cabinet Latches, Latches","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.352.HF_.80-Door-Slide-Latch.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-latches/cupboard-slide-bolt-antique-black-iron-80mm/"
